id_client;sexe;tranche_age;enfant_conduit_accompagne;Enfants ;revenus;tranche_tarifs;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule
936;M;[60-80];non;non;[100K,400K];[200,400];Commercial;Panel Truck;no;0;16.0;Highly Urban/ Urban;29/01/2022 06:11;complet;dev_express
937;F;[20-40];non;non;[40K,80K];[200,400];Private;Minivan;yes;5;18.0;Highly Urban/ Urban;29/01/2022 04:45;complet;dev_premium
938;F;[40-60];non;oui;[100K,400K];[200,400];Private;Minivan;yes;5;11.0;Highly Urban/ Urban;28/01/2022 11:20;complet;dev_express
939;M;[40-60];non;non;[80K,100K];[200,400];Private;z_SUV;no;1;1.0;z_Highly Rural/ Rural;28/01/2022 09:25;complet;dev_premium
940;F;[20-40];non;non;[80K,100K];[200,400];Commercial;Pickup;no;1;3.0;Highly Urban/ Urban;27/01/2022 21:31;complet;dev_integral
941;M;[60-80];non;oui;[100K,400K];[200,400];Private;Minivan;no;8;15.0;Highly Urban/ Urban;27/01/2022 16:51;complet;dev_integral
942;M;[40-60];non;non;0;[200,400];Private;Minivan;yes;0;;Highly Urban/ Urban;27/01/2022 16:05;complet;dev_integral
943;F;[40-60];non;non;[40K,80K];[200,400];Commercial;Pickup;yes;2;11.0;z_Highly Rural/ Rural;27/01/2022 13:08;complet;dev_integral
944;F;[40-60];non;non;[40K,80K];[400,600];Private;z_SUV;no;3;;Highly Urban/ Urban;27/01/2022 11:04;complet;dev_premium
945;M;[60-80];non;non;[40K,80K];[200,400];Commercial;Panel Truck;no;0;1.0;Highly Urban/ Urban;27/01/2022 10:59;complet;dev_integral
946;M;[40-60];non;non;[100K,400K];[200,400];Commercial;Panel Truck;yes;5;19.0;Highly Urban/ Urban;27/01/2022 10:26;complet;dev_express
947;M;[0-20];non;oui;[10K,40K];[200,400];Private;z_SUV;no;0;1.0;Highly Urban/ Urban;27/01/2022 09:33;complet;dev_premium
948;M;[40-60];non;non;[40K,80K];[400,600];Commercial;Minivan;no;3;6.0;Highly Urban/ Urban;27/01/2022 08:09;complet;dev_premium
949;M;[40-60];non;oui;[40K,80K];[400,600];Private;Pickup;no;1;14.0;Highly Urban/ Urban;27/01/2022 03:55;complet;dev_premium
950;F;[60-80];non;non;[100K,400K];[200,400];Private;Sports Car;no;0;12.0;Highly Urban/ Urban;26/01/2022 19:37;complet;dev_express
951;M;[0-20];non;oui;[100K,400K];[200,400];Private;Minivan;no;2;16.0;Highly Urban/ Urban;26/01/2022 18:39;complet;dev_integral
952;M;[0-20];non;non;[100K,400K];[200,400];Commercial;Minivan;no;4;12.0;Highly Urban/ Urban;26/01/2022 07:50;complet;dev_express
953;F;[20-40];non;non;[40K,80K];[200,400];Private;Sports Car;yes;1;10.0;Highly Urban/ Urban;26/01/2022 06:42;complet;dev_integral
954;F;[60-80];non;non;[100K,400K];[200,400];Private;Van;no;0;1.0;Highly Urban/ Urban;26/01/2022 05:48;complet;dev_express
955;M;[20-40];non;non;[10K,40K];[200,400];Private;Sports Car;no;0;1.0;z_Highly Rural/ Rural;26/01/2022 05:23;complet;dev_integral
956;F;[0-20];non;non;[100K,400K];[200,400];Private;Van;yes;0;12.0;Highly Urban/ Urban;25/01/2022 22:15;complet;dev_integral
957;M;[40-60];non;oui;0;[200,400];Commercial;Panel Truck;yes;0;10.0;Highly Urban/ Urban;25/01/2022 19:36;complet;dev_express
958;F;[20-40];non;non;[10K,40K];[200,400];Commercial;Pickup;yes;0;10.0;z_Highly Rural/ Rural;25/01/2022 15:18;complet;dev_integral
959;F;[80-100];non;non;[10K,40K];[200,400];Private;Pickup;yes;5;1.0;Highly Urban/ Urban;25/01/2022 12:09;complet;dev_express
960;M;[0-20];non;non;[10K,40K];[400,600];Private;Sports Car;no;3;1.0;Highly Urban/ Urban;25/01/2022 11:38;complet;dev_premium
961;F;[40-60];non;non;[40K,80K];[200,400];Private;Pickup;yes;0;11.0;Highly Urban/ Urban;25/01/2022 10:57;complet;dev_integral
962;F;[80-100];non;non;[10K,40K];[200,400];Private;z_SUV;no;0;6.0;z_Highly Rural/ Rural;25/01/2022 07:45;complet;dev_express
963;F;[40-60];non;oui;[40K,80K];[200,400];Private;Minivan;yes;3;8.0;Highly Urban/ Urban;25/01/2022 05:14;complet;dev_express
964;M;[0-20];non;oui;[10K,40K];[200,400];Private;Pickup;yes;1;7.0;Highly Urban/ Urban;25/01/2022 05:05;complet;dev_express
965;F;[60-80];non;oui;[10K,40K];[200,400];Private;z_SUV;no;3;1.0;Highly Urban/ Urban;25/01/2022 03:27;complet;dev_express
966;F;[60-80];non;non;[10K,40K];[400,600];Private;Minivan;yes;4;12.0;Highly Urban/ Urban;25/01/2022 02:36;complet;dev_premium
967;M;[40-60];non;non;0;[400,600];Private;Minivan;no;0;17.0;Highly Urban/ Urban;25/01/2022 00:58;complet;dev_premium
968;M;[40-60];non;non;[40K,80K];[200,400];Commercial;Panel Truck;no;4;11.0;Highly Urban/ Urban;24/01/2022 17:35;complet;dev_premium
969;M;[0-20];oui;oui;[10K,40K];[200,400];Commercial;Pickup;yes;1;1.0;Highly Urban/ Urban;24/01/2022 13:18;complet;dev_integral
970;M;[60-80];non;non;[40K,80K];[200,400];Private;z_SUV;no;7;18.0;Highly Urban/ Urban;24/01/2022 10:55;complet;dev_integral
971;M;[40-60];non;oui;[40K,80K];[200,400];Private;Minivan;no;0;9.0;Highly Urban/ Urban;24/01/2022 09:56;complet;dev_integral
972;F;[40-60];non;oui;[10K,40K];[200,400];Private;Pickup;no;0;4.0;z_Highly Rural/ Rural;24/01/2022 08:17;complet;dev_express
973;F;[40-60];non;oui;[8000,10K];[200,400];Private;Minivan;no;4;8.0;Highly Urban/ Urban;24/01/2022 07:06;complet;dev_express
974;F;[80-100];non;non;[40K,80K];[200,400];Private;Minivan;yes;0;9.0;z_Highly Rural/ Rural;24/01/2022 05:53;complet;dev_express
975;M;[0-20];oui;oui;[10K,40K];[200,400];Commercial;Minivan;no;2;4.0;Highly Urban/ Urban;24/01/2022 05:37;complet;dev_integral
976;F;[40-60];non;oui;0;[200,400];Private;z_SUV;no;0;5.0;z_Highly Rural/ Rural;24/01/2022 04:40;complet;dev_express
977;F;[0-20];non;non;[1000,4000];[400,600];Private;z_SUV;no;2;16.0;z_Highly Rural/ Rural;23/01/2022 22:34;complet;dev_premium
978;F;[40-60];oui;oui;[10K,40K];[400,600];Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;23/01/2022 11:52;complet;dev_premium
979;F;[40-60];non;oui;[40K,80K];[400,600];Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;23/01/2022 05:32;complet;dev_premium
980;F;[60-80];non;non;[40K,80K];[200,400];Private;Minivan;no;0;;Highly Urban/ Urban;23/01/2022 05:09;complet;dev_integral
981;M;[40-60];non;oui;[80K,100K];[200,400];Commercial;Van;yes;3;1.0;Highly Urban/ Urban;23/01/2022 03:10;complet;dev_express
982;F;[0-20];non;non;[10K,40K];[200,400];Private;Pickup;yes;3;11.0;Highly Urban/ Urban;23/01/2022 02:06;complet;dev_integral
983;F;[60-80];non;non;[40K,80K];[200,400];Private;Minivan;no;3;1.0;Highly Urban/ Urban;23/01/2022 01:08;complet;dev_integral
984;F;[20-40];non;non;[40K,80K];[200,400];Private;Minivan;yes;3;;Highly Urban/ Urban;22/01/2022 22:28;complet;dev_express
985;F;[60-80];non;non;[100K,400K];[200,400];Private;Minivan;yes;1;11.0;Highly Urban/ Urban;22/01/2022 15:37;complet;dev_integral
986;F;[80-100];non;non;0;[200,400];Commercial;Pickup;yes;0;17.0;Highly Urban/ Urban;22/01/2022 15:35;complet;dev_integral
987;F;[40-60];non;non;[10K,40K];[600,800];Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;22/01/2022 15:31;complet;dev_vip
988;F;[60-80];oui;oui;[10K,40K];[200,400];Private;Van;yes;0;1.0;Highly Urban/ Urban;22/01/2022 11:01;complet;dev_express
989;M;[60-80];non;oui;[100K,400K];[200,400];Private;Sports Car;no;0;16.0;Highly Urban/ Urban;22/01/2022 06:45;complet;dev_integral
990;M;[60-80];non;non;[10K,40K];[200,400];Private;Sports Car;no;3;1.0;Highly Urban/ Urban;22/01/2022 06:26;complet;dev_express
991;M;[0-20];oui;oui;[100K,400K];[200,400];Commercial;Panel Truck;no;9;16.0;Highly Urban/ Urban;22/01/2022 05:58;complet;dev_express
992;M;[40-60];non;non;[100K,400K];[200,400];Private;Minivan;yes;0;19.0;Highly Urban/ Urban;22/01/2022 04:31;complet;dev_integral
993;M;[0-20];non;non;[100K,400K];[200,400];Commercial;Pickup;yes;4;20.0;Highly Urban/ Urban;22/01/2022 01:15;complet;dev_express
994;F;[0-20];oui;oui;[80K,100K];[200,400];Private;z_SUV;no;3;22.0;Highly Urban/ Urban;21/01/2022 20:55;complet;dev_integral
995;F;[40-60];non;non;[40K,80K];[200,400];Private;z_SUV;no;0;1.0;Highly Urban/ Urban;21/01/2022 20:42;complet;dev_express
996;F;[0-20];non;non;0;[200,400];Private;z_SUV;no;0;1.0;Highly Urban/ Urban;21/01/2022 20:31;complet;dev_integral
997;M;[40-60];non;oui;0;[200,400];Commercial;Pickup;yes;0;8.0;z_Highly Rural/ Rural;21/01/2022 17:55;complet;dev_integral
998;M;[20-40];non;oui;0;[200,400];Commercial;z_SUV;no;3;1.0;Highly Urban/ Urban;21/01/2022 14:17;complet;dev_integral
999;M;[60-80];oui;oui;[8000,10K];[400,600];Private;z_SUV;no;0;1.0;Highly Urban/ Urban;21/01/2022 11:49;complet;dev_premium
1000;F;[20-40];non;oui;0;[200,400];Commercial;z_SUV;no;1;7.0;Highly Urban/ Urban;21/01/2022 09:35;complet;dev_express
1001;F;[60-80];non;non;0;[200,400];Commercial;Pickup;no;3;10.0;Highly Urban/ Urban;21/01/2022 07:59;complet;dev_express
1002;F;[60-80];non;non;[100K,400K];[400,600];Commercial;Pickup;no;0;9.0;Highly Urban/ Urban;20/01/2022 21:33;complet;dev_premium
1003;F;[60-80];non;oui;[40K,80K];[400,600];Commercial;Minivan;no;1;5.0;Highly Urban/ Urban;20/01/2022 13:19;complet;dev_premium
1004;M;[60-80];non;non;0;[200,400];Private;z_SUV;no;3;2.0;Highly Urban/ Urban;20/01/2022 09:01;complet;dev_integral
1005;M;[60-80];non;oui;[40K,80K];[200,400];Private;z_SUV;no;4;5.0;z_Highly Rural/ Rural;20/01/2022 06:27;complet;dev_express
1006;F;[40-60];non;non;[40K,80K];[200,400];Commercial;z_SUV;no;1;1.0;Highly Urban/ Urban;20/01/2022 06:01;complet;dev_express
1007;M;[60-80];non;oui;[40K,80K];[200,400];Private;Sports Car;no;4;9.0;z_Highly Rural/ Rural;20/01/2022 00:18;complet;dev_integral
1008;M;[40-60];non;non;[40K,80K];[200,400];Commercial;z_SUV;no;0;9.0;Highly Urban/ Urban;20/01/2022 00:10;complet;dev_integral
1009;F;[60-80];non;non;[80K,100K];[400,600];Commercial;Van;no;6;4.0;Highly Urban/ Urban;19/01/2022 20:37;complet;dev_premium
1010;M;[0-20];non;non;[10K,40K];[200,400];Commercial;Sports Car;no;5;9.0;Highly Urban/ Urban;19/01/2022 12:58;complet;dev_integral
1011;M;[20-40];non;oui;[10K,40K];[400,600];Private;z_SUV;no;7;4.0;Highly Urban/ Urban;19/01/2022 12:12;complet;dev_premium
1012;F;[20-40];non;non;[100K,400K];[200,400];Commercial;Panel Truck;yes;2;1.0;Highly Urban/ Urban;19/01/2022 11:20;complet;dev_integral
1013;M;[60-80];non;non;[100K,400K];[400,600];Private;Sports Car;no;0;14.0;Highly Urban/ Urban;19/01/2022 09:26;complet;dev_premium
1014;M;[60-80];non;non;[40K,80K];[200,400];Private;z_SUV;no;2;16.0;Highly Urban/ Urban;19/01/2022 08:22;complet;dev_integral
1015;F;[80-100];non;non;0;[200,400];Private;Van;yes;3;12.0;Highly Urban/ Urban;19/01/2022 01:48;complet;dev_integral
1016;F;[40-60];non;non;[40K,80K];[200,400];Commercial;Van;no;1;5.0;Highly Urban/ Urban;19/01/2022 00:38;complet;dev_express
1017;F;[40-60];non;non;[100K,400K];[200,400];Private;Minivan;no;0;11.0;z_Highly Rural/ Rural;18/01/2022 19:42;complet;dev_express
1018;M;[60-80];non;oui;[4000,8000];[200,400];Commercial;z_SUV;no;2;1.0;Highly Urban/ Urban;18/01/2022 19:29;complet;dev_express
1019;M;[60-80];non;non;[10K,40K];[600,800];Commercial;Panel Truck;no;5;5.0;Highly Urban/ Urban;18/01/2022 19:21;complet;dev_vip
1020;F;[60-80];non;non;[40K,80K];[200,400];Private;Minivan;no;5;;Highly Urban/ Urban;18/01/2022 16:49;complet;dev_express
1021;M;[40-60];non;non;[40K,80K];[200,400];Private;Minivan;yes;3;21.0;Highly Urban/ Urban;18/01/2022 09:50;complet;dev_express
1022;M;[60-80];non;non;0;[200,400];Private;Minivan;no;2;7.0;Highly Urban/ Urban;18/01/2022 08:22;complet;dev_integral
1023;F;[0-20];oui;oui;[40K,80K];[200,400];Private;Minivan;no;1;8.0;z_Highly Rural/ Rural;18/01/2022 05:21;complet;dev_integral
1024;F;[40-60];non;non;[80K,100K];[200,400];Private;z_SUV;no;0;14.0;Highly Urban/ Urban;18/01/2022 01:43;complet;dev_premium
1025;F;[20-40];non;non;[10K,40K];[200,400];Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;17/01/2022 23:45;complet;dev_integral
1026;F;[0-20];non;non;[10K,40K];[200,400];Private;z_SUV;no;2;1.0;Highly Urban/ Urban;17/01/2022 13:39;complet;dev_integral
1027;M;[60-80];non;non;[10K,40K];[400,600];Private;Van;yes;1;12.0;Highly Urban/ Urban;17/01/2022 12:09;complet;dev_premium
1028;F;[20-40];non;non;[40K,80K];[200,400];Private;Minivan;yes;5;15.0;Highly Urban/ Urban;17/01/2022 11:38;complet;dev_integral
1029;M;[20-40];non;non;[10K,40K];[200,400];Private;Pickup;no;2;6.0;Highly Urban/ Urban;17/01/2022 09:47;complet;dev_integral
1030;M;[20-40];non;non;0;[200,400];Commercial;Pickup;yes;7;4.0;Highly Urban/ Urban;17/01/2022 08:56;complet;dev_express
1031;M;[60-80];non;non;[40K,80K];[200,400];Private;Van;yes;0;1.0;Highly Urban/ Urban;17/01/2022 08:39;complet;dev_express
1032;M;[20-40];oui;oui;[100K,400K];[200,400];Private;z_SUV;no;4;6.0;z_Highly Rural/ Rural;17/01/2022 08:07;complet;dev_premium
1033;M;[20-40];oui;oui;[80K,100K];[200,400];Private;Minivan;yes;1;1.0;Highly Urban/ Urban;17/01/2022 02:58;complet;dev_integral
1034;F;[40-60];non;non;[40K,80K];[200,400];Private;z_SUV;no;0;1.0;Highly Urban/ Urban;16/01/2022 23:49;complet;dev_integral
1035;M;[40-60];non;non;[10K,40K];[200,400];Private;Van;yes;3;1.0;Highly Urban/ Urban;16/01/2022 22:31;complet;dev_integral
1036;F;[60-80];non;non;0;[200,400];Private;z_SUV;no;0;16.0;Highly Urban/ Urban;16/01/2022 04:07;complet;dev_integral
1037;M;[0-20];non;oui;[100K,400K];[200,400];Private;Minivan;no;1;18.0;Highly Urban/ Urban;16/01/2022 03:51;complet;dev_express
1038;F;[60-80];non;non;[10K,40K];[400,600];Private;Minivan;yes;1;1.0;Highly Urban/ Urban;16/01/2022 03:47;complet;dev_premium
1039;F;[60-80];non;non;[80K,100K];[200,400];Commercial;Van;yes;1;13.0;Highly Urban/ Urban;15/01/2022 18:39;complet;dev_integral
1040;F;[40-60];non;non;[100K,400K];[400,600];Private;Sports Car;no;0;18.0;Highly Urban/ Urban;15/01/2022 15:51;complet;dev_premium
1041;M;[0-20];non;non;[80K,100K];[400,600];Private;Pickup;no;0;17.0;Highly Urban/ Urban;15/01/2022 14:58;complet;dev_premium
1042;F;[40-60];non;non;[100K,400K];[200,400];Commercial;Van;no;4;8.0;Highly Urban/ Urban;15/01/2022 03:03;complet;dev_premium
1043;F;[0-20];non;non;[10K,40K];[200,400];Private;Pickup;yes;2;1.0;Highly Urban/ Urban;15/01/2022 01:35;complet;dev_integral
1044;M;[40-60];non;non;[40K,80K];[200,400];Commercial;z_SUV;no;0;5.0;Highly Urban/ Urban;15/01/2022 01:30;complet;dev_integral
1045;F;[40-60];non;non;[100K,400K];[200,400];Commercial;Panel Truck;no;5;12.0;Highly Urban/ Urban;14/01/2022 22:35;complet;dev_express
1046;M;[60-80];non;non;[40K,80K];[200,400];Commercial;Pickup;yes;2;8.0;Highly Urban/ Urban;14/01/2022 21:13;complet;dev_express
1047;M;[60-80];non;non;[100K,400K];[200,400];Commercial;Pickup;no;6;;Highly Urban/ Urban;14/01/2022 19:18;complet;dev_integral
1048;F;[40-60];non;oui;[100K,400K];[200,400];Commercial;z_SUV;no;1;1.0;z_Highly Rural/ Rural;14/01/2022 18:54;complet;dev_integral
1049;M;[0-20];non;oui;[10K,40K];[200,400];Private;z_SUV;no;2;8.0;Highly Urban/ Urban;14/01/2022 18:08;complet;dev_express
1050;M;[60-80];non;non;[10K,40K];[200,400];Private;z_SUV;no;0;8.0;z_Highly Rural/ Rural;14/01/2022 17:48;complet;dev_express
1051;F;[0-20];non;non;[40K,80K];[200,400];Commercial;Sports Car;no;0;1.0;Highly Urban/ Urban;14/01/2022 13:28;complet;dev_integral
1052;M;[60-80];non;non;[40K,80K];[200,400];Private;Pickup;no;0;8.0;Highly Urban/ Urban;14/01/2022 13:12;complet;dev_express
1053;M;[60-80];oui;oui;[10K,40K];[200,400];Private;Sports Car;no;0;1.0;Highly Urban/ Urban;14/01/2022 11:52;complet;dev_integral
1054;M;[60-80];non;oui;[10K,40K];[200,400];Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;14/01/2022 11:21;complet;dev_integral
1055;F;[40-60];non;oui;[10K,40K];[200,400];Private;z_SUV;no;0;1.0;Highly Urban/ Urban;14/01/2022 07:11;complet;dev_express
1056;M;[80-100];oui;oui;[100K,400K];[200,400];Commercial;Van;yes;0;12.0;Highly Urban/ Urban;14/01/2022 04:38;complet;dev_integral
1057;F;[60-80];non;non;[100K,400K];[200,400];Commercial;Panel Truck;no;3;13.0;Highly Urban/ Urban;13/01/2022 13:58;complet;dev_integral
1058;M;[0-20];non;oui;[10K,40K];[200,400];Commercial;Van;yes;0;1.0;z_Highly Rural/ Rural;13/01/2022 11:51;complet;dev_integral
1059;M;[60-80];non;oui;[40K,80K];[200,400];Private;Pickup;yes;3;9.0;Highly Urban/ Urban;13/01/2022 10:00;complet;dev_integral
1060;M;[60-80];non;oui;[10K,40K];[200,400];Commercial;z_SUV;no;2;5.0;z_Highly Rural/ Rural;13/01/2022 09:31;complet;dev_integral
1061;M;[40-60];non;non;[40K,80K];[200,400];Commercial;Minivan;no;0;10.0;Highly Urban/ Urban;13/01/2022 05:16;complet;dev_express
1062;F;[0-20];non;non;[40K,80K];[200,400];Private;z_SUV;no;0;9.0;Highly Urban/ Urban;13/01/2022 03:29;complet;dev_integral
1063;F;[20-40];non;non;[100K,400K];[200,400];Commercial;Van;yes;2;;Highly Urban/ Urban;13/01/2022 01:41;complet;dev_integral
1064;M;[60-80];non;oui;[80K,100K];[200,400];Commercial;z_SUV;no;1;1.0;Highly Urban/ Urban;13/01/2022 00:17;complet;dev_integral
1065;F;[80-100];non;non;[100K,400K];[200,400];Private;Van;yes;0;10.0;Highly Urban/ Urban;12/01/2022 23:08;complet;dev_premium
1066;M;[40-60];oui;oui;[40K,80K];[200,400];Commercial;z_SUV;no;1;13.0;Highly Urban/ Urban;12/01/2022 21:51;complet;dev_express
1067;F;[20-40];non;non;[80K,100K];[200,400];Commercial;Minivan;no;0;;Highly Urban/ Urban;12/01/2022 18:29;complet;dev_integral
1068;F;[0-20];non;non;[80K,100K];[200,400];Private;z_SUV;no;1;13.0;z_Highly Rural/ Rural;12/01/2022 10:58;complet;dev_integral
1069;F;[40-60];non;non;[10K,40K];[200,400];Commercial;Pickup;yes;1;5.0;z_Highly Rural/ Rural;12/01/2022 03:39;complet;dev_integral
1070;F;[20-40];non;non;[100K,400K];[200,400];Private;Pickup;no;2;10.0;Highly Urban/ Urban;12/01/2022 00:48;complet;dev_integral
1071;M;[0-20];non;non;[100K,400K];[200,400];Commercial;Panel Truck;yes;4;17.0;Highly Urban/ Urban;12/01/2022 00:08;complet;dev_express
1072;F;[60-80];non;oui;0;[200,400];Private;Minivan;yes;3;1.0;Highly Urban/ Urban;11/01/2022 23:53;complet;dev_express
1073;M;[80-100];non;oui;0;[200,400];Private;z_SUV;no;8;5.0;Highly Urban/ Urban;11/01/2022 21:36;complet;dev_express
1074;F;[60-80];non;non;[40K,80K];[200,400];Private;Sports Car;no;0;6.0;Highly Urban/ Urban;11/01/2022 18:54;complet;dev_integral
1075;F;[40-60];oui;oui;[100K,400K];[800,1000];Commercial;Panel Truck;no;0;18.0;Highly Urban/ Urban;11/01/2022 17:35;complet;dev_vip
1076;M;[40-60];non;oui;[40K,80K];[200,400];Private;Sports Car;no;0;2.0;z_Highly Rural/ Rural;11/01/2022 16:57;complet;dev_integral
1077;F;[20-40];oui;oui;0;[200,400];Private;Sports Car;no;3;6.0;Highly Urban/ Urban;11/01/2022 12:37;complet;dev_express
1078;F;[0-20];non;non;[40K,80K];[400,600];Commercial;z_SUV;no;3;1.0;Highly Urban/ Urban;11/01/2022 06:26;complet;dev_premium
1079;F;[0-20];non;non;[80K,100K];[400,600];Commercial;Panel Truck;no;1;;Highly Urban/ Urban;11/01/2022 02:15;complet;dev_premium
1080;F;[60-80];non;non;[10K,40K];[200,400];Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;10/01/2022 23:47;complet;dev_integral
1081;M;[0-20];non;non;0;[200,400];Commercial;z_SUV;no;1;11.0;Highly Urban/ Urban;10/01/2022 18:50;complet;dev_integral
1082;M;[40-60];non;non;[100K,400K];[200,400];Commercial;Van;yes;1;8.0;Highly Urban/ Urban;10/01/2022 18:15;complet;dev_integral
1083;M;[80-100];non;non;0;[200,400];Private;Sports Car;no;2;1.0;Highly Urban/ Urban;10/01/2022 15:03;complet;dev_integral
1084;F;[60-80];non;non;[10K,40K];[200,400];Private;Minivan;no;0;7.0;z_Highly Rural/ Rural;10/01/2022 09:54;complet;dev_express
1085;F;[0-20];non;non;0;[200,400];Commercial;Pickup;yes;6;3.0;Highly Urban/ Urban;10/01/2022 07:16;complet;dev_express
1086;M;[60-80];non;non;[8000,10K];[200,400];Commercial;Pickup;no;1;11.0;Highly Urban/ Urban;10/01/2022 06:19;complet;dev_integral
1087;M;[60-80];oui;oui;[40K,80K];[200,400];Private;Minivan;yes;1;8.0;Highly Urban/ Urban;10/01/2022 03:39;complet;dev_integral
1088;M;[0-20];non;non;0;[400,600];Private;Sports Car;no;5;11.0;Highly Urban/ Urban;10/01/2022 01:26;complet;dev_premium
1089;M;[80-100];non;oui;[40K,80K];[200,400];Commercial;Van;yes;0;13.0;Highly Urban/ Urban;09/01/2022 22:09;complet;dev_integral
1090;M;[20-40];non;non;[40K,80K];[200,400];Private;Minivan;yes;0;13.0;Highly Urban/ Urban;09/01/2022 12:44;complet;dev_integral
1091;M;[80-100];non;non;[40K,80K];[200,400];Private;Sports Car;no;1;19.0;Highly Urban/ Urban;09/01/2022 11:28;complet;dev_express
1092;M;[40-60];non;non;[100K,400K];[200,400];Commercial;Panel Truck;yes;1;7.0;Highly Urban/ Urban;08/01/2022 21:15;complet;dev_express
1093;F;[0-20];non;non;[100K,400K];[200,400];Commercial;Panel Truck;yes;0;17.0;z_Highly Rural/ Rural;08/01/2022 16:09;complet;dev_express
1094;M;[40-60];non;non;[100K,400K];[200,400];Commercial;Panel Truck;yes;0;13.0;z_Highly Rural/ Rural;08/01/2022 11:44;complet;dev_integral
1095;M;[20-40];non;non;[100K,400K];[200,400];Private;z_SUV;no;2;12.0;Highly Urban/ Urban;08/01/2022 11:18;complet;dev_express
1096;M;[60-80];non;oui;0;[200,400];Commercial;z_SUV;no;3;8.0;Highly Urban/ Urban;08/01/2022 09:26;complet;dev_express
1097;M;[60-80];non;non;[10K,40K];[200,400];Commercial;Minivan;yes;0;1.0;z_Highly Rural/ Rural;08/01/2022 08:43;complet;dev_express
1098;M;[80-100];non;non;[40K,80K];[200,400];Private;Sports Car;no;3;12.0;Highly Urban/ Urban;08/01/2022 07:30;complet;dev_express
1099;F;[60-80];non;oui;[10K,40K];[400,600];Private;z_SUV;no;0;11.0;Highly Urban/ Urban;08/01/2022 06:18;complet;dev_premium
1100;F;[40-60];non;non;[100K,400K];[200,400];Commercial;Panel Truck;yes;5;19.0;Highly Urban/ Urban;08/01/2022 02:38;complet;dev_express
1101;F;[60-80];oui;oui;[40K,80K];[200,400];Private;Sports Car;no;0;11.0;z_Highly Rural/ Rural;07/01/2022 23:42;complet;dev_express
1102;M;[0-20];non;non;[40K,80K];[200,400];Private;z_SUV;no;0;1.0;Highly Urban/ Urban;07/01/2022 22:44;complet;dev_premium
1103;F;[20-40];non;oui;[40K,80K];[200,400];Private;Minivan;no;0;1.0;Highly Urban/ Urban;07/01/2022 19:37;complet;dev_integral
1104;M;[40-60];non;non;[100K,400K];[200,400];Private;Minivan;no;6;11.0;Highly Urban/ Urban;07/01/2022 13:02;complet;dev_integral
1105;F;[60-80];non;non;[40K,80K];[200,400];Private;z_SUV;no;0;12.0;Highly Urban/ Urban;07/01/2022 09:45;complet;dev_integral
1106;F;[40-60];non;non;[40K,80K];[600,800];Private;Pickup;yes;2;9.0;Highly Urban/ Urban;07/01/2022 08:08;complet;dev_vip
1107;F;[20-40];non;oui;[1000,4000];[400,600];Commercial;Pickup;yes;0;5.0;Highly Urban/ Urban;07/01/2022 08:04;complet;dev_premium
1108;F;[20-40];non;non;[40K,80K];[400,600];Private;z_SUV;no;4;3.0;Highly Urban/ Urban;07/01/2022 07:53;complet;dev_premium
1109;F;[20-40];non;non;[80K,100K];[200,400];Private;z_SUV;no;0;15.0;z_Highly Rural/ Rural;07/01/2022 05:37;complet;dev_premium
1110;F;[40-60];non;oui;[4000,8000];[200,400];Private;Sports Car;no;0;9.0;Highly Urban/ Urban;07/01/2022 04:46;complet;dev_integral
1111;M;[20-40];non;non;[10K,40K];[200,400];Private;z_SUV;no;0;5.0;z_Highly Rural/ Rural;07/01/2022 02:54;complet;dev_express
1112;F;[20-40];non;oui;0;[200,400];Private;Sports Car;no;2;8.0;z_Highly Rural/ Rural;07/01/2022 02:17;complet;dev_integral
1113;M;[20-40];non;non;[40K,80K];[200,400];Private;Van;no;0;1.0;Highly Urban/ Urban;06/01/2022 19:41;complet;dev_express
1114;F;[40-60];non;non;[40K,80K];[200,400];Commercial;z_SUV;no;2;10.0;Highly Urban/ Urban;06/01/2022 14:38;complet;dev_express
1115;F;[80-100];non;oui;[40K,80K];[200,400];Private;Sports Car;no;0;12.0;Highly Urban/ Urban;06/01/2022 12:56;complet;dev_express
1116;M;[0-20];non;non;[100K,400K];[200,400];Private;Van;yes;6;;Highly Urban/ Urban;06/01/2022 08:39;complet;dev_express
1117;M;[40-60];non;oui;[10K,40K];[200,400];Private;z_SUV;no;0;8.0;Highly Urban/ Urban;06/01/2022 07:34;complet;dev_express
1118;M;[40-60];non;non;[40K,80K];[200,400];Private;Minivan;yes;0;12.0;Highly Urban/ Urban;06/01/2022 06:25;complet;dev_express
1119;M;[60-80];non;non;[40K,80K];[400,600];Private;Minivan;no;1;16.0;z_Highly Rural/ Rural;06/01/2022 06:03;complet;dev_premium
1120;F;[60-80];non;oui;0;[200,400];Private;Minivan;yes;2;;z_Highly Rural/ Rural;06/01/2022 05:05;complet;dev_express
1121;F;[80-100];oui;oui;[100K,400K];[600,800];Private;Minivan;no;4;10.0;Highly Urban/ Urban;06/01/2022 03:41;complet;dev_vip
